Activity,Age_Band,Body_Region,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Exercise/fitness,0-4,Neck,19,,36.37528976891885,0.8284661613595264,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.7370884911402525,0.8603811191511604,10
Exercise/fitness,0-4,Shoulder/upper arm,56,,110.25172693713841,0.7437921277406602,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.0122162029580952,0.6957348319091429,10
Exercise/fitness,0-4,Elbow/forearm,124,,130.8800775844775,0.423279483225725,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.1331912665426196,0.3535789484550265,10
Exercise/fitness,0-4,Wrist/hand,615,1400.0,300.04204169736596,0.2101605075576829,1400.0,True,passes conservative screen,27.9,4.77807928526355,0.17152415043733166,10
Exercise/fitness,0-4,Trunk/spine,47,,58.84364310575548,0.6738671522441856,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.1411785877748128,0.669778614944833,10
Exercise/fitness,0-4,Hip/thigh,38,,53.555078942145904,0.6802660260131148,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.0451342217037272,0.680382469000645,10
Exercise/fitness,0-4,Knee,30,,58.14398449186058,0.5845185038785339,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.1898886834367366,0.6130596553762199,10
Exercise/fitness,0-4,Lower leg,64,,61.41661459447514,0.5859122278997471,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.1854144398052573,0.5795885933721068,10
Exercise/fitness,0-4,Ankle,31,,55.24300567077503,0.7490667435956181,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.06103522855262,0.7373538434562954,10
Exercise/fitness,0-4,Foot/toes,131,,146.34586757748937,0.39364168970548113,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.7055848495324155,0.3729792836109102,10
Exercise/fitness,0-4,Multiple/systemic,11,,19.906825093422235,0.9796665892432204,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.4111249022023952,1.0369385201965162,10
Exercise/fitness,0-4,Internal/systemic,8,,15.47215051474656,0.857557708868118,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.33685628547390006,0.9568861252872615,10
Exercise/fitness,0-4,Not stated/other,7,,22.828483662863732,0.8909392779620032,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.4989787974318112,0.9980586449765242,10
Exercise/fitness,5-9,Head/face,1129,3200.0,685.8194619550429,0.21219880925657805,3200.0,True,passes conservative screen,28.4,3.380860464820813,0.11893093689784137,10
Exercise/fitness,5-9,Neck,67,,105.48447872244446,0.5713174874517482,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.931552930291499,0.5736288013584575,10
Exercise/fitness,5-9,Shoulder/upper arm,125,,145.62110850797066,0.44167154302663253,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.1266318084560074,0.38850047157515327,10
Exercise/fitness,5-9,Elbow/forearm,335,,266.5536994348807,0.32003155467920535,,False,estimate < 1200,,1.7934217400760917,0.24480764315996392,10
Exercise/fitness,5-9,Wrist/hand,528,1500.0,359.59976279059293,0.23551490077798032,1500.0,True,passes conservative screen,13.4,2.495197571702418,0.185796867715443,10
Exercise/fitness,5-9,Trunk/spine,368,,316.7165373604653,0.31862195399732096,,False,estimate < 1200,,2.002647786638985,0.2290572207222924,10
Exercise/fitness,5-9,Hip/thigh,123,,120.55035328837343,0.4296764109067894,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.0732558683356372,0.43492137454615265,10
Exercise/fitness,5-9,Knee,206,,243.62927936583847,0.335187658681948,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.6392960255182136,0.2564191056660835,10
Exercise/fitness,5-9,Lower leg,169,,183.27870590615697,0.3524832423713024,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.557376109477968,0.3405292556977912,10
Exercise/fitness,5-9,Ankle,350,,335.64631925623854,0.28995448537705315,,False,estimate < 1200,,2.228785021821401,0.2189024280266848,10
Exercise/fitness,5-9,Foot/toes,444,1300.0,315.2075198255558,0.24871627731995208,1300.0,True,passes conservative screen,11.1,2.258582982112127,0.20261805698849047,10
Exercise/fitness,5-9,Multiple/systemic,84,,132.30173118491857,0.5152040295551066,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.0675548468503275,0.47264860085356875,10
Exercise/fitness,5-9,Internal/systemic,3,,2.6426099999999986,0.9999999999999994,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.026288719251319526,1.131021368641475,10
Exercise/fitness,5-9,Not stated/other,23,,36.917617936417784,0.6420176155196345,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.34132818875942195,0.674869631030112,10
Exercise/fitness,10-14,Head/face,833,2300.0,501.1687370286686,0.21410888670094852,2300.0,True,passes conservative screen,10.2,1.6558601066209346,0.16189097314247883,10
Exercise/fitness,10-14,Neck,106,,129.5213302880269,0.4136217948089941,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.5659105902061577,0.4135787428243607,10
Exercise/fitness,10-14,Shoulder/upper arm,274,,252.65669122221726,0.3056429499731295,,False,estimate < 1200,,1.0204875297485172,0.2825137237172281,10
Exercise/fitness,10-14,Elbow/forearm,381,,335.6341436913218,0.2878874711331866,,False,estimate < 1200,,1.1520109029800516,0.22613172128178705,10
Exercise/fitness,10-14,Wrist/hand,696,2400.0,466.36820908316804,0.19730285578933401,2400.0,True,passes conservative screen,10.3,1.4679491439300385,0.1421227859709121,10
Exercise/fitness,10-14,Trunk/spine,1261,3900.0,834.1656432583804,0.21123120521833483,3900.0,True,passes conservative screen,17.3,2.18375522154833,0.12654879199959634,10
Exercise/fitness,10-14,Hip/thigh,195,,209.79085135400373,0.35229691628518467,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.8248346114197034,0.3169840732417082,10
Exercise/fitness,10-14,Knee,837,2900.0,605.5159451821113,0.21037800815417979,2900.0,True,passes conservative screen,12.6,1.8095831939348554,0.14388038066553102,10
Exercise/fitness,10-14,Lower leg,357,,243.2295039452501,0.24078814571222942,,False,estimate < 1200,,0.9547372125675005,0.21629723489321417,10
Exercise/fitness,10-14,Ankle,1135,4200.0,809.6801674605247,0.19165774053823775,4200.0,True,passes conservative screen,18.5,2.1522298020687485,0.11658690466386741,10
Exercise/fitness,10-14,Foot/toes,590,2200.0,441.0007639602528,0.20157670740123515,2200.0,True,passes conservative screen,9.6,1.483905836724989,0.15522283721964492,10
Exercise/fitness,10-14,Multiple/systemic,247,,295.5768796726729,0.3503967904091326,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.0824393123072027,0.29365776228682233,10
Exercise/fitness,10-14,Internal/systemic,4,,13.995640000000003,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.06689284414995725,1.093793070900763,10
Exercise/fitness,10-14,Not stated/other,64,,104.56453236295081,0.6081097148641009,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.4560477023637115,0.6069544265379129,10
Exercise/fitness,15-17,Head/face,470,1600.0,357.3113844402826,0.21786408348395592,1600.0,True,passes conservative screen,9.9,1.8403771067720165,0.18645433755817264,10
Exercise/fitness,15-17,Neck,60,,106.99744241441479,0.5036043752048402,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.611876903821554,0.4785276545128352,10
Exercise/fitness,15-17,Shoulder/upper arm,245,,210.98346571391238,0.28305078945417733,,False,estimate < 1200,,1.1885556656946574,0.26494904474963765,10
Exercise/fitness,15-17,Elbow/forearm,145,,167.07583557726642,0.3485782295395333,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.9534382351362712,0.33052633273022974,10
Exercise/fitness,15-17,Wrist/hand,270,,258.9044190310374,0.2659680599395662,,False,estimate < 1200,,1.4439280081847976,0.24646908101363435,10
Exercise/fitness,15-17,Trunk/spine,1075,3800.0,768.7617998185548,0.2006751126160495,3800.0,True,passes conservative screen,23.1,2.87513617826967,0.12470590628134903,10
Exercise/fitness,15-17,Hip/thigh,151,,186.01790706521624,0.364165748033222,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.03016658271676,0.33510328281960466,10
Exercise/fitness,15-17,Knee,594,2200.0,425.1645889129651,0.18966202388400857,2200.0,True,passes conservative screen,13.5,2.039141723106108,0.1511463237481557,10
Exercise/fitness,15-17,Lower leg,278,,256.308665595152,0.2677059743949219,,False,estimate < 1200,,1.423452566780142,0.2470385085207321,10
Exercise/fitness,15-17,Ankle,652,2700.0,546.2804374575458,0.20220284680990738,2700.0,True,passes conservative screen,16.3,2.4753968355631635,0.15224510271460429,10
Exercise/fitness,15-17,Foot/toes,307,,294.7329880379317,0.2557268068518573,,False,estimate < 1200,,1.518420830201058,0.21891047564132124,10
Exercise/fitness,15-17,Multiple/systemic,243,,342.53906457207216,0.35038022001191665,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.7522632563054426,0.29782126962833777,10
Exercise/fitness,15-17,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Exercise/fitness,15-17,Not stated/other,54,,103.95118962262745,0.5393205563432681,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.6482657320932167,0.5588528344621463,10
Exercise/fitness,18-24,Head/face,923,3900.0,773.5750028715596,0.19896071223311856,3900.0,True,passes conservative screen,8.8,1.1722907660628705,0.1335867819102978,10
Exercise/fitness,18-24,Neck,247,,258.5729356970411,0.26263348575698126,,False,estimate < 1200,,0.5461762179608544,0.2457893504323012,10
Exercise/fitness,18-24,Shoulder/upper arm,780,3000.0,473.9093235269123,0.157703076528131,3000.0,True,passes conservative screen,6.8,0.9503157470504983,0.14011224216414625,10
Exercise/fitness,18-24,Elbow/forearm,259,,262.2914364341691,0.25777254453136034,,False,estimate < 1200,,0.5451289164529886,0.2373640870856691,10
Exercise/fitness,18-24,Wrist/hand,505,1900.0,382.63798909285526,0.20182173294598196,1900.0,True,passes conservative screen,4.3,0.7221735861454108,0.16876589608759637,10
Exercise/fitness,18-24,Trunk/spine,3020,12300.0,1960.3673415122419,0.1596426197839396,12300.0,True,passes conservative screen,27.7,2.0399042714109465,0.07360111930191801,10
Exercise/fitness,18-24,Hip/thigh,377,1500.0,341.4475871178127,0.22229292881151796,1500.0,True,passes conservative screen,3.5,0.6640999064517369,0.19155710428617168,10
Exercise/fitness,18-24,Knee,1212,4900.0,731.6309822759133,0.14786348938674376,4900.0,True,passes conservative screen,11.2,1.2099672787106164,0.10834421637094403,10
Exercise/fitness,18-24,Lower leg,552,2200.0,457.585858266291,0.20698614590510395,2200.0,True,passes conservative screen,5.0,0.8634096218121637,0.17304091881752504,10
Exercise/fitness,18-24,Ankle,1365,5800.0,922.0423947011402,0.15863576287385472,5800.0,True,passes conservative screen,13.1,1.456982234750651,0.11106256830077586,10
Exercise/fitness,18-24,Foot/toes,739,3000.0,575.2063560926533,0.19126929433212406,3000.0,True,passes conservative screen,6.8,1.0513925816973957,0.1548993987543775,10
Exercise/fitness,18-24,Multiple/systemic,725,3200.0,697.8906567877469,0.22113874479319953,3200.0,True,passes conservative screen,7.1,1.2153787379481937,0.1706287993813368,10
Exercise/fitness,18-24,Internal/systemic,3,,14.98336,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.036442451760208085,1.077610011893713,10
Exercise/fitness,18-24,Not stated/other,140,,229.71948559807305,0.417716312960616,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.511947117819431,0.41245060749573925,10
Exercise/fitness,25-34,Head/face,1049,4300.0,759.5474097707946,0.17568930890971085,4300.0,True,passes conservative screen,7.1,0.9088407515027115,0.12769489340520543,10
Exercise/fitness,25-34,Neck,410,1500.0,321.2417342295761,0.20901390857573574,1500.0,True,passes conservative screen,2.5,0.4584073405717221,0.18117158284830565,10
Exercise/fitness,25-34,Shoulder/upper arm,981,4000.0,575.2920128010286,0.14374154630338248,4000.0,True,passes conservative screen,6.6,0.7590513377154886,0.11520210331530414,10
Exercise/fitness,25-34,Elbow/forearm,367,1400.0,321.0839241053856,0.23458096602515674,1400.0,True,passes conservative screen,2.3,0.4647318898192222,0.20623955997010163,10
Exercise/fitness,25-34,Wrist/hand,686,2900.0,514.1785215802954,0.1799523319819133,2900.0,True,passes conservative screen,4.7,0.6971727801512572,0.1482105983638549,10
Exercise/fitness,25-34,Trunk/spine,4541,18700.0,2504.1289102557807,0.13387647342584796,18700.0,True,passes conservative screen,30.8,1.8796569164884944,0.06104097456923803,10
Exercise/fitness,25-34,Hip/thigh,433,1700.0,374.9935001472858,0.22210911251732451,1700.0,True,passes conservative screen,2.8,0.5206790340897454,0.18733029523658987,10
Exercise/fitness,25-34,Knee,1621,6500.0,846.0276213045096,0.12926270653884803,6500.0,True,passes conservative screen,10.8,0.9439148098065668,0.08760255911085367,10
Exercise/fitness,25-34,Lower leg,948,4000.0,667.720337023891,0.1665967059217856,4000.0,True,passes conservative screen,6.6,0.8275683526740413,0.12542120547981891,10
Exercise/fitness,25-34,Ankle,1563,6600.0,977.527587805302,0.1471611417387453,6600.0,True,passes conservative screen,10.9,1.1627135241070377,0.10632420399435981,10
Exercise/fitness,25-34,Foot/toes,1084,4600.0,687.0002582428847,0.15094313591530148,4600.0,True,passes conservative screen,7.5,0.8756229012078618,0.1168608040463452,10
Exercise/fitness,25-34,Multiple/systemic,822,3800.0,863.471296498232,0.22456564803117413,3800.0,True,passes conservative screen,6.3,1.0833361965118369,0.17114095918209715,10
Exercise/fitness,25-34,Internal/systemic,5,,11.758869999999998,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.02038443750845096,1.0530001504064024,10
Exercise/fitness,25-34,Not stated/other,138,,243.93587533093404,0.3710354202310842,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.3877654801456709,0.3582647910564547,10
Exercise/fitness,35-44,Head/face,807,3500.0,611.6035992574276,0.17426001671792998,3500.0,True,passes conservative screen,6.9,0.8386170564103975,0.12203928563152627,10
Exercise/fitness,35-44,Neck,324,1400.0,308.513604159989,0.2242868854197758,1400.0,True,passes conservative screen,2.7,0.5357057742380233,0.19891344320303078,10
Exercise/fitness,35-44,Shoulder/upper arm,824,3500.0,544.7199161276328,0.15374943772937744,3500.0,True,passes conservative screen,6.9,0.8631572660885212,0.12443382738331007,10
Exercise/fitness,35-44,Elbow/forearm,283,1200.0,306.1761845209509,0.24625842823776534,1200.0,True,passes conservative screen,2.4,0.5755654257543237,0.23644092042159612,10
Exercise/fitness,35-44,Wrist/hand,480,2100.0,419.6693677134066,0.1989198681401102,2100.0,True,passes conservative screen,4.1,0.7161639806664801,0.1733770516793891,10
Exercise/fitness,35-44,Trunk/spine,3915,16600.0,2245.911821907494,0.13507085897644375,16600.0,True,passes conservative screen,32.6,2.1611652466295936,0.06638426979250893,10
Exercise/fitness,35-44,Hip/thigh,310,1300.0,307.00974741102243,0.23580050771461955,1300.0,True,passes conservative screen,2.5,0.5368255523100514,0.21058818325503165,10
Exercise/fitness,35-44,Knee,1334,5700.0,823.1060620752087,0.14347563626635007,5700.0,True,passes conservative screen,11.2,1.1971613940067922,0.10658186349812503,10
Exercise/fitness,35-44,Lower leg,966,4200.0,674.0095358423958,0.1591558643141297,4200.0,True,passes conservative screen,8.3,1.0473172628697525,0.1263115642032846,10
Exercise/fitness,35-44,Ankle,1092,4900.0,785.8256620579016,0.16002558754865429,4900.0,True,passes conservative screen,9.6,1.246518373325548,0.12964929347112575,10
Exercise/fitness,35-44,Foot/toes,789,3400.0,551.4050971599029,0.1620284903691226,3400.0,True,passes conservative screen,6.7,0.8860737256038089,0.13298379270392494,10
Exercise/fitness,35-44,Multiple/systemic,558,2500.0,573.888809993281,0.2266375751888098,2500.0,True,passes conservative screen,5.0,0.9131041855985846,0.18417587366013805,10
Exercise/fitness,35-44,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Exercise/fitness,35-44,Not stated/other,128,,231.2469801587697,0.42323988323362804,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.44411703088902504,0.4151606568572678,10
Exercise/fitness,45-54,Head/face,830,3400.0,619.7043970345954,0.18371792023036226,3400.0,True,passes conservative screen,7.5,1.140533876827793,0.15231661360531856,10
