Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Gymnastics/cheerleading,35-39,62,,119.19802448938667,0.4368286058046347,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.210571255896285,0.449534853495759,10
Gymnastics/cheerleading,40-44,40,,100.8974749780491,0.5643876728720982,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.17155063756145253,0.5590000248472187,10
Gymnastics/cheerleading,45-49,23,,66.39391853532257,0.714353928034973,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.11641219020783791,0.7296353472571239,10
Gymnastics/cheerleading,50-54,18,,70.31925516050045,0.741295980424397,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.12509120705665824,0.7681860843161166,10
Gymnastics/cheerleading,55-59,11,,41.61007074207503,0.8373241640773257,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.07615860550003052,0.8927634932746843,10
Gymnastics/cheerleading,60-64,10,,22.893550162299753,0.7548188538390798,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.04206039842047067,0.8078397998454316,10
Gymnastics/cheerleading,65-69,4,,12.21455,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.022640828525896578,1.0797845597394704,10
Gymnastics/cheerleading,70-74,4,,8.020643385216362,0.7233337949446775,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.015928919532910448,0.8368317257178208,10
Gymnastics/cheerleading,75-79,4,,19.08967657447555,0.6986441745474583,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.038161295785057635,0.8135848517621342,10
Gymnastics/cheerleading,80+,2,,5.792138721612252,0.7376941904932769,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.011635171972041143,0.8632418454018206,10
Volleyball,0-4,23,,35.386939083898525,0.7750547684972127,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.07053177151063604,0.7982625089506331,10
Volleyball,5-9,266,,225.53690392014087,0.300898714000079,,False,estimate < 1200,,0.4188487463687423,0.28875631037227967,10
Volleyball,10-14,5624,17000.0,2251.8420094692606,0.1326290660742889,17000.0,True,passes conservative screen,32.9,2.1605899431826456,0.06575740883659496,10
Volleyball,15-19,5752,19800.0,2440.166972720129,0.12306522981455573,19800.0,True,passes conservative screen,38.4,1.9455415163004919,0.050702324649227026,10
Volleyball,20-24,847,3800.0,805.8436969020102,0.21256027889804588,3800.0,True,passes conservative screen,7.3,1.3500980919107464,0.18402133121441863,10
Volleyball,25-29,538,2400.0,452.4896395940618,0.19122048395402041,2400.0,True,passes conservative screen,4.6,0.7968706633331715,0.17401438800365063,10
Volleyball,30-34,422,1900.0,387.21943987443984,0.2052954195522925,1900.0,True,passes conservative screen,3.7,0.6913159462080691,0.18939574970806766,10
Volleyball,35-39,332,1600.0,389.5620705225674,0.25026383242856065,1600.0,True,passes conservative screen,3.0,0.7065578598363667,0.23455284442720153,10
Volleyball,40-44,265,1300.0,346.2663400190562,0.26847714614364576,1300.0,True,passes conservative screen,2.5,0.6020371177274516,0.2412080849976377,10
Volleyball,45-49,196,,298.8341111666981,0.3140811524448286,,False,estimate < 1200,,0.5111975606696185,0.27763360074436,10
Volleyball,50-54,138,,208.91628327234275,0.3374224649355386,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.3739794114216547,0.3121195292648567,10
Volleyball,55-59,102,,200.2710471097082,0.39431353341808567,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.38029506396564255,0.38691516284050487,10
Volleyball,60-64,74,,155.6105891574852,0.44004509181763046,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.28144955119401377,0.4112729454245196,10
Volleyball,65-69,54,,154.15397246711268,0.5174063304438291,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2839350349863211,0.49245612987260123,10
Volleyball,70-74,36,,111.81568832779976,0.6023706062828339,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2134349757866925,0.5941528241628177,10
Volleyball,75-79,27,,79.90384439211812,0.6607313770130302,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.1581542846711899,0.6757868943508062,10
Volleyball,80+,30,,80.57968281979484,0.5541391761283415,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.15702639794238324,0.5580042622174387,10
Snow sports,0-4,59,,147.70897336841566,0.6203295356874675,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.19601419366462586,0.5132765314176462,10
Snow sports,5-9,583,,1217.0272451471387,0.516183986480752,,False,"CV bound outside [0, 0.33]",,0.9683652728381789,0.2560894811222727,10
Snow sports,10-14,2431,,3990.588946245276,0.3830052392149584,,False,"CV bound outside [0, 0.33]",,2.3882641813886623,0.1429217719133356,10
Snow sports,15-19,2357,11400.0,3265.824159949921,0.2865255269935306,11400.0,True,passes conservative screen,18.3,1.878544811879817,0.1027638552913121,10
Snow sports,20-24,1983,10100.0,2707.0869410114583,0.2691151342161873,10100.0,True,passes conservative screen,16.1,1.8718186005728819,0.11602403999501823,10
Snow sports,25-29,1325,6100.0,1568.521340725774,0.25589946920414214,6100.0,True,passes conservative screen,9.8,1.45156153881373,0.14765994849339764,10
Snow sports,30-34,744,3600.0,1027.1354642985489,0.2890807721369162,3600.0,True,passes conservative screen,5.7,1.0560811502995502,0.1853263104171882,10
Snow sports,35-39,562,2900.0,926.0754980060079,0.3175264646353139,2900.0,True,passes conservative screen,4.7,0.821131379468105,0.1755474357792854,10
Snow sports,40-44,554,,1200.8132537125543,0.38863000819268007,,False,"CV bound outside [0, 0.33]",,0.7789535100175643,0.15718847649898357,10
Snow sports,45-49,504,,1127.521525047238,0.4127291063748782,,False,"CV bound outside [0, 0.33]",,0.7808009226015041,0.1782086911114548,10
Snow sports,50-54,386,,824.4954601353671,0.39070890350094556,,False,"CV bound outside [0, 0.33]",,0.5644237324181232,0.16677026265791564,10
Snow sports,55-59,367,,743.9574992527848,0.37179272499540456,,False,"CV bound outside [0, 0.33]",,0.5647977602603914,0.1759924489043591,10
Snow sports,60-64,329,,846.0705706589349,0.4185199944798231,,False,"CV bound outside [0, 0.33]",,0.6787774258771321,0.20935595540651006,10
Snow sports,65-69,251,,761.0391886002002,0.48160322850697757,,False,"CV bound outside [0, 0.33]",,0.787541538287706,0.3107449972372026,10
Snow sports,70-74,171,,537.2960952208563,0.5182987811525286,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.47722613974267,0.28703776121763636,10
Snow sports,75-79,69,,258.4958738939508,0.6076824033546833,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.31969068093880393,0.4685989693760586,10
Snow sports,80+,42,,184.51967283202126,0.6507201834490419,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.21854879736799177,0.4805607863921482,10
Hockey,0-4,67,,111.16604925766956,0.5354731372556432,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.28106366479555484,0.522515398863064,10
Hockey,5-9,863,2000.0,538.6314224612452,0.2693078770644788,2000.0,True,passes conservative screen,5.2,0.8598990165108449,0.16593335530539421,10
Hockey,10-14,4033,10200.0,2634.96373386477,0.2573488038013203,10200.0,True,passes conservative screen,26.5,2.5755446755342497,0.09708351035817822,10
Hockey,15-19,4013,11900.0,2947.999116709191,0.24842548141486714,11900.0,True,passes conservative screen,30.7,2.4356635220095226,0.07921637317482587,10
Hockey,20-24,915,4100.0,1059.4397056642822,0.2609957036317879,4100.0,True,passes conservative screen,10.5,1.981240221764443,0.18837493738705877,10
Hockey,25-29,526,2200.0,698.9372017258167,0.32248062764678664,2200.0,True,passes conservative screen,5.6,1.1100846292769457,0.19767440247794058,10
Hockey,30-34,506,2100.0,617.2398322907896,0.2871354403925382,2100.0,True,passes conservative screen,5.6,1.0097481317731265,0.18129039086701412,10
Hockey,35-39,334,1500.0,448.78219013930675,0.30632599207473366,1500.0,True,passes conservative screen,3.8,0.8846158497799659,0.23304072534670753,10
Hockey,40-44,266,1200.0,387.6728399622874,0.3225741828335505,1200.0,True,passes conservative screen,3.1,0.7570074302975051,0.24310463784768618,10
Hockey,45-49,195,,303.46235577548555,0.3552956534545801,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.6175098187706366,0.2790344396271577,10
Hockey,50-54,177,,276.21049600367274,0.3505615066155788,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.5671816492680092,0.2778274110916781,10
Hockey,55-59,146,,236.24361326065383,0.3737698123894631,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.5381068230011763,0.32858029628428276,10
Hockey,60-64,120,,200.4350813706389,0.38646282849498476,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.4556399102464034,0.339066295188718,10
Hockey,65-69,49,,106.66274753180491,0.5167403502427077,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2852107041288629,0.533278778416684,10
Hockey,70-74,25,,87.96880715005561,0.6370754180936044,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2333712748258515,0.6522865378117547,10
Hockey,75-79,14,,49.31947431558469,0.8133817285598933,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.13351959715351588,0.8498648330801443,10
Hockey,80+,9,,32.73178286181452,0.8066712455679741,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.09271002626676658,0.8818251705553143,10
Fishing,0-4,426,1800.0,429.8473423790182,0.2399045238158035,1800.0,True,passes conservative screen,2.8,0.6268708098548592,0.222413694019573,10
Fishing,5-9,997,4500.0,917.0625869672367,0.2053655169538259,4500.0,True,passes conservative screen,7.0,0.9288505307119636,0.13223111639570426,10
Fishing,10-14,1488,7600.0,1570.4121554524183,0.2076434723081744,7600.0,True,passes conservative screen,11.9,1.2920372723483464,0.1086022845583233,10
Fishing,15-19,976,5600.0,1257.9106949907716,0.2229637953975853,5600.0,True,passes conservative screen,8.9,1.076932241111051,0.12134788248941175,10
Fishing,20-24,677,3900.0,805.4198755125083,0.20835966342567552,3900.0,True,passes conservative screen,6.1,0.8250167770310863,0.1356792296716458,10
Fishing,25-29,657,3600.0,764.2160099837087,0.2103828778550553,3600.0,True,passes conservative screen,5.7,0.8199986500532231,0.1435048838904533,10
Fishing,30-34,676,3900.0,780.6119695519867,0.20247234067584324,3900.0,True,passes conservative screen,6.1,0.8058212799965245,0.13287048296434312,10
Fishing,35-39,716,4200.0,779.1411831712315,0.18462738508419616,4200.0,True,passes conservative screen,6.6,0.8084644196817259,0.1217867816852226,10
Fishing,40-44,645,3600.0,687.6042455153894,0.19140783802223116,3600.0,True,passes conservative screen,5.7,0.7719521695352903,0.13660633656678925,10
Fishing,45-49,715,4100.0,812.1023116463791,0.1968748268750414,4100.0,True,passes conservative screen,6.5,0.8506881312507801,0.13110193462613434,10
Fishing,50-54,734,4100.0,765.5684328220716,0.18630133752745814,4100.0,True,passes conservative screen,6.5,0.8562174544644979,0.13245712260914536,10
Fishing,55-59,781,4400.0,830.4050768284781,0.1881432122214904,4400.0,True,passes conservative screen,6.9,0.8461924601653144,0.12187847026090486,10
Fishing,60-64,655,3800.0,727.4045195692286,0.19118890247710196,3800.0,True,passes conservative screen,6.0,0.8144198240719805,0.13608000162718212,10
Fishing,65-69,568,3300.0,672.0004194626385,0.2008284687561256,3300.0,True,passes conservative screen,5.3,0.7867536892617728,0.149469921089771,10
Fishing,70-74,432,2500.0,562.3550493038615,0.2241820032744118,2500.0,True,passes conservative screen,3.9,0.7065513796774707,0.17905777345703536,10
Fishing,75-79,236,1500.0,404.0705744870744,0.2726497792061343,1500.0,True,passes conservative screen,2.3,0.5251786402469818,0.22527565650510406,10
Fishing,80+,204,,343.29993406975444,0.297510714521346,,False,estimate < 1200,,0.47228886055066993,0.2601931612784514,10
