Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Gymnastics/cheerleading,30-34,91,,153.14044889656364,0.3705366695131423,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.28244450257725945,0.38836302761047936,10
Gymnastics/cheerleading,35-39,61,,119.03196807439167,0.4388278879871964,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.21597754041756356,0.45248342024276417,10
Gymnastics/cheerleading,40-44,39,,99.62003575405708,0.5740115072732226,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.1735223224810127,0.5681888820320798,10
Gymnastics/cheerleading,45-49,23,,66.39391853532257,0.714353928034973,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.11944925680164821,0.7303517294042922,10
Gymnastics/cheerleading,50-54,17,,66.70875674292505,0.7617233097035042,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.1215326803515538,0.7886257425133015,10
Gymnastics/cheerleading,55-59,11,,41.61007074207503,0.8373241640773257,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.07814014939806856,0.8935788515998055,10
Gymnastics/cheerleading,60-64,8,,20.41283976376345,0.9333824009768495,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.03787514288841311,0.9841786408959182,10
Gymnastics/cheerleading,65-69,4,,12.21455,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.02322774191383814,1.0806697486596621,10
Gymnastics/cheerleading,70-74,4,,8.020643385216362,0.7233337949446775,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.01634994215376432,0.8379329022204882,10
Gymnastics/cheerleading,75-79,4,,19.08967657447555,0.6986441745474583,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.039174046167656684,0.8147406339580541,10
Gymnastics/cheerleading,80+,2,,5.792138721612252,0.7376941904932769,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.011943044121227207,0.864402311334369,10
Volleyball,0-4,22,,35.26356416201902,0.7854426736478993,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.07115747542144003,0.8083498392518151,10
Volleyball,5-9,261,,223.62419983377225,0.3054007262230221,,False,estimate < 1200,,0.4197257553364719,0.29235291074491865,10
Volleyball,10-14,5534,16700.0,2226.7504587364833,0.13362594401993164,16700.0,True,passes conservative screen,32.7,2.17990194492861,0.06671857036486448,10
Volleyball,15-19,5689,19600.0,2422.075293464085,0.1235143834073274,19600.0,True,passes conservative screen,38.4,1.9510794675547487,0.05074524931806992,10
Volleyball,20-24,840,3800.0,804.0215823033654,0.2134374125070105,3800.0,True,passes conservative screen,7.4,1.3680390861231966,0.18522170745559133,10
Volleyball,25-29,536,2400.0,452.42598705510136,0.19154453259370685,2400.0,True,passes conservative screen,4.6,0.8075426038078253,0.17437258198483024,10
Volleyball,30-34,421,1900.0,387.13222953672096,0.20584931420170713,1900.0,True,passes conservative screen,3.7,0.7012048509144528,0.1901627917515309,10
Volleyball,35-39,332,1600.0,389.5620705225674,0.25026383242856065,1600.0,True,passes conservative screen,3.1,0.7158247872635738,0.23454095828976296,10
Volleyball,40-44,262,1300.0,345.66626417713053,0.2724527480882252,1300.0,True,passes conservative screen,2.5,0.6087523884097022,0.2447177167135348,10
Volleyball,45-49,192,,292.53224774329567,0.31507377567431755,,False,estimate < 1200,,0.5096791164553447,0.27997927546801277,10
Volleyball,50-54,137,,207.63200072352,0.3381784326482519,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.3761808507817567,0.31249195385794915,10
Volleyball,55-59,99,,198.62064588328872,0.40157949887175926,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.38112491847613456,0.3930112887031131,10
Volleyball,60-64,74,,155.6105891574852,0.44004509181763046,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.28493667096096104,0.4109575061178605,10
Volleyball,65-69,53,,153.6974185145991,0.5207859022162442,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2869534378871028,0.49590057891218015,10
Volleyball,70-74,36,,111.81568832779976,0.6023706062828339,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2161887691163749,0.5939976075243791,10
Volleyball,75-79,27,,79.90384439211812,0.6607313770130302,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.16023743539500998,0.6757900275269576,10
Volleyball,80+,26,,72.09563706899087,0.580378112810041,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.1435580817511993,0.5894136994536305,10
Snow sports,0-4,55,,140.4178394952297,0.6455532571022741,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.18709748373535734,0.5328527818648032,10
Snow sports,5-9,576,,1216.3509077344474,0.518650034441879,,False,"CV bound outside [0, 0.33]",,0.9736413892938325,0.2571840644564712,10
Snow sports,10-14,2418,,3985.705273713223,0.38427342701170136,,False,"CV bound outside [0, 0.33]",,2.385168430414318,0.1424569773681252,10
Snow sports,15-19,2348,11400.0,3256.3207282809776,0.2868279008449453,11400.0,True,passes conservative screen,18.3,1.8863725854591717,0.10293218635695056,10
Snow sports,20-24,1970,10000.0,2681.54478085547,0.2687522931051006,10000.0,True,passes conservative screen,16.1,1.8658696220525972,0.11584516681789324,10
Snow sports,25-29,1319,6100.0,1566.8327583253817,0.2568213976448478,6100.0,True,passes conservative screen,9.8,1.459882674170676,0.1482367952071494,10
Snow sports,30-34,740,3500.0,1021.3293162923555,0.2895186885830026,3500.0,True,passes conservative screen,5.7,1.0568743417034308,0.18559388371498106,10
Snow sports,35-39,558,2900.0,919.8223624341754,0.31750739956138563,2900.0,True,passes conservative screen,4.7,0.8234719886453604,0.17608737470723695,10
Snow sports,40-44,551,,1196.075033954647,0.38908481971883824,,False,"CV bound outside [0, 0.33]",,0.7794261916109279,0.15706895628833026,10
Snow sports,45-49,501,,1120.1974513849086,0.41264679905882595,,False,"CV bound outside [0, 0.33]",,0.7816275895319169,0.17836649631243917,10
Snow sports,50-54,385,,824.3291495540212,0.3917876035685114,,False,"CV bound outside [0, 0.33]",,0.568006531680516,0.16723719068689918,10
Snow sports,55-59,361,,728.6577251166011,0.3698783715429746,,False,"CV bound outside [0, 0.33]",,0.560456788738857,0.1762410201514097,10
Snow sports,60-64,327,,841.8568947150874,0.4191494116903124,,False,"CV bound outside [0, 0.33]",,0.6763063773241829,0.2085948448296826,10
Snow sports,65-69,246,,746.9729084871526,0.48097972883913304,,False,"CV bound outside [0, 0.33]",,0.7732911100867769,0.30845686500075153,10
Snow sports,70-74,171,,537.2960952208563,0.5182987811525286,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.479888893815153,0.28677197205246235,10
Snow sports,75-79,68,,257.7188048306184,0.6129385400465424,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.3211959208860761,0.47322790154761546,10
Snow sports,80+,41,,177.95817969750337,0.6448824657342109,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.21454352940750054,0.4816233513158445,10
Hockey,0-4,64,,110.55496712996145,0.5450946697903295,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2824064004459688,0.5343092297178011,10
Hockey,5-9,850,2000.0,532.382677877446,0.2691257230012664,2000.0,True,passes conservative screen,5.2,0.8550068868163013,0.1658537790194825,10
Hockey,10-14,4011,10200.0,2623.2465676112874,0.2582811654199496,10200.0,True,passes conservative screen,26.5,2.573557737433154,0.09723262387758436,10
Hockey,15-19,3995,11800.0,2933.6589480128837,0.24807490881082725,11800.0,True,passes conservative screen,30.8,2.44756289566082,0.07942030362387445,10
Hockey,20-24,909,4000.0,1057.881592419833,0.26228505021369236,4000.0,True,passes conservative screen,10.5,1.9821367196484283,0.188579530209593,10
Hockey,25-29,522,2200.0,697.2370735183064,0.32350087126619664,2200.0,True,passes conservative screen,5.6,1.114500069258664,0.19842644359141606,10
Hockey,30-34,504,2100.0,613.4900263869415,0.28669386904701005,2100.0,True,passes conservative screen,5.6,1.0121809131002457,0.18150705398700712,10
Hockey,35-39,333,1500.0,448.58596031104935,0.30652679681611145,1500.0,True,passes conservative screen,3.8,0.8894621730839299,0.23322479418544817,10
Hockey,40-44,265,1200.0,387.5888557997055,0.32296712310947084,1200.0,True,passes conservative screen,3.1,0.7605421002301346,0.24318386617201762,10
Hockey,45-49,194,,303.2710176553263,0.3558382100189871,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.6211899514876836,0.27968589172462405,10
Hockey,50-54,176,,276.32658664547944,0.35398171468421535,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.569714866099572,0.28005296419816017,10
Hockey,55-59,144,,235.76837085572498,0.37563823787521494,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.5409756105775642,0.3307397572167009,10
Hockey,60-64,118,,199.62253482548013,0.39038858919219743,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.455253714313789,0.3416374820069024,10
Hockey,65-69,49,,106.66274753180491,0.5167403502427077,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.28684376554769847,0.533248311895222,10
Hockey,70-74,25,,87.96880715005561,0.6370754180936044,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.23463348552944882,0.6520435489889697,10
Hockey,75-79,14,,49.31947431558469,0.8133817285598933,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.1342997699676064,0.8499154181130337,10
Hockey,80+,9,,32.73178286181452,0.8066712455679741,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.09327373616757355,0.8820856433503768,10
Fishing,0-4,413,1800.0,429.5210723225079,0.24376310471566692,1800.0,True,passes conservative screen,2.8,0.64523637764224,0.2268084694551671,10
Fishing,5-9,979,4400.0,912.9626001609537,0.20767192587776462,4400.0,True,passes conservative screen,7.1,0.9446850017607136,0.13309714811582998,10
Fishing,10-14,1440,7400.0,1551.202289029316,0.21081649097353544,7400.0,True,passes conservative screen,11.9,1.32244967260417,0.11131975010630382,10
Fishing,15-19,949,5500.0,1239.541475086377,0.2265520241058599,5500.0,True,passes conservative screen,8.8,1.0957129378866517,0.12403966925850747,10
Fishing,20-24,661,3800.0,802.0945136474338,0.21148719212765774,3800.0,True,passes conservative screen,6.1,0.8437125446574094,0.13778754360686976,10
Fishing,25-29,629,3500.0,737.7510678890887,0.21274805612839237,3500.0,True,passes conservative screen,5.6,0.8307941689811957,0.14839050730548123,10
Fishing,30-34,652,3700.0,778.1831861049507,0.20855179794359646,3700.0,True,passes conservative screen,6.0,0.8208453150602164,0.13625434023866567,10
Fishing,35-39,699,4100.0,764.2320288332064,0.18564091706879848,4100.0,True,passes conservative screen,6.6,0.8111310366507055,0.12203837482553094,10
Fishing,40-44,628,3500.0,683.9556863680444,0.1961018477603679,3500.0,True,passes conservative screen,5.6,0.7877417934396056,0.13989253324497755,10
Fishing,45-49,698,4000.0,804.3797152764057,0.19907477375596255,4000.0,True,passes conservative screen,6.5,0.8625707427816492,0.13222292799938243,10
Fishing,50-54,720,4000.0,757.9737196280745,0.18766749043949524,4000.0,True,passes conservative screen,6.5,0.8718210949841101,0.13369624123905902,10
Fishing,55-59,759,4300.0,816.5380297596954,0.19050753356869185,4300.0,True,passes conservative screen,6.9,0.8425507523505189,0.12175554096038728,10
Fishing,60-64,633,3700.0,713.9544081968662,0.19360402739579355,3700.0,True,passes conservative screen,6.0,0.8159596312441113,0.1370469917367101,10
Fishing,65-69,558,3300.0,664.4812014089541,0.20212853956521945,3300.0,True,passes conservative screen,5.3,0.8039748853815115,0.15147618112586705,10
Fishing,70-74,420,2400.0,556.4689570709631,0.22794621073418775,2400.0,True,passes conservative screen,3.9,0.7204323158176128,0.18278541809865326,10
Fishing,75-79,231,1500.0,397.95650792085416,0.27421846993147636,1500.0,True,passes conservative screen,2.3,0.5319581399819923,0.227036392174602,10
Fishing,80+,197,,336.4173341584381,0.3001272791321684,,False,estimate < 1200,,0.4752370387693254,0.262599752909885,10
